m,f,round_n,stratege_type,外貌_x,内涵_x,财富_x,均分_x,外貌_y,内涵_y,财富_y,均分_y
m1368,f8062,1,1,51.659583499068454,62.75902021044001,55.816420283443165,56.74500799765054,49.75291320862491,57.801642286240835,74.82101484576117,60.791856780208974
m1377,f5231,1,1,70.86654175638715,49.97422687579319,51.22405793172149,57.354942187967275,37.9163534451684,75.93554721996406,65.6530676848773,59.834989450003256
m1384,f3015,1,1,49.71022498007312,67.61969395137959,58.69994222075735,58.67662038407002,71.68884725281663,56.37211040886512,52.15283679665127,60.07126481944434
m1387,f9683,1,1,63.562421955174734,59.73958602990636,54.2105549737915,59.1708543196242,80.07413978735845,28.486260999734817,61.50665453782588,56.68901844163971
m1392,f4710,1,1,56.177395129266365,65.35182562753516,52.80576104525045,58.11166060068399,51.831641975002015,64.8137529535544,56.0104879502253,57.551960959593906
m1393,f4636,1,1,72.7369380349346,63.45994045226024,46.18988122958214,60.79558657225899,67.04444189986697,54.92953347057244,50.81693191500807,57.596969095149156
m1399,f8017,1,1,63.12741120027083,54.095456820287104,51.295800221544894,56.17288941403427,55.762132653831344,58.12875826481939,53.194408395058645,55.695099771236464
m1400,f837,1,1,48.95067618474134,57.23720638057711,68.67748129036038,58.288454618559605,54.38476378435305,62.97612548930981,54.1512081056601,57.17069912644099
m1410,f9265,1,1,62.95135426491552,64.15120198862344,49.452215429947856,58.851590561162276,35.09653216929595,48.81489965671998,74.19698873056637,52.7028068521941
m1413,f8860,1,1,58.272954667333565,54.700540333754226,50.19797637193783,54.390490457675206,40.75752329551245,76.46267947279856,54.62135515917778,57.28051930916293
m1431,f6931,1,1,63.24113013900151,64.77773226770874,47.62254706071673,58.547136489142325,79.89244027734222,56.92455838294751,54.55758787614343,63.79152884547772
m1435,f6157,1,1,70.46090281524371,64.80005141798316,54.1578565487666,63.139603593997826,56.544958928897465,55.80110788799146,64.25336349013227,58.86647676900707
m1439,f821,1,1,55.95489929257208,51.408394046889256,106.79576944777659,71.38635426241264,66.31958177170503,84.53318459127404,45.59072834433842,65.48116490243916
m1441,f4314,1,1,52.904343762948386,60.41095902102246,50.486634904141056,54.60064589603729,41.16314330186418,61.24689665311635,49.26300336972557,50.557681108235364
m1455,f7648,1,1,78.27385427016691,76.38354240362528,58.89441154403073,71.18393607260764,69.86780997660779,71.87979143077985,68.32172011506533,70.02310717415098
m1462,f1587,1,1,48.60508661611735,64.07968589030824,56.589373107619195,56.4247152046816,55.26323109169105,75.05691855303047,45.148745722269986,58.489631788997166
m2336,f4941,1,1,60.71782864669232,77.19891048863256,71.26875895868025,69.72849936466837,66.98816791774918,75.0899179431058,69.96759949110648,70.6818951173205
m1483,f8956,1,1,45.90545208034049,63.81711116955039,50.305819608240654,53.34279428604384,49.78881312188257,52.449182690436835,56.37203670134073,52.87001083788672
m1493,f713,1,1,59.479341590828454,79.64358227526293,86.8780973958687,75.3336737539867,74.83387728646287,72.3238077580528,93.61171098634202,80.25646534361923
m1512,f3252,1,1,48.72611648017081,57.948884147495164,76.4744327677092,61.04981113179173,43.59129089738923,67.14221344194198,60.49307376886635,57.075526036065845
m1514,f4508,1,1,73.5756570204711,48.910896399989255,53.94879254862383,58.81178198969473,60.45577578912478,60.11967320838657,63.764761828208435,61.4467369419066
m1532,f1135,1,1,66.48033219981185,63.58996599165619,86.41701123145862,72.16243647430889,71.9544819267823,75.40787223774731,50.44450756462544,65.93562057638502
m1545,f9981,1,1,73.72961282221192,57.47184121038179,48.112100018626464,59.77118468374005,64.5941177255338,50.99816091948316,46.3617120661763,53.984663570397764
m1568,f7726,1,1,73.81654908404897,76.0106586153392,57.93423609420523,69.25381459786446,61.13390427233666,67.79144529518558,73.16458875447948,67.36331277400056
m1575,f9883,1,1,54.80883732570031,63.34643559902492,45.44393734090245,54.53307008854256,54.758516088996544,47.519542547953094,46.879452768724335,49.71917046855799
m1583,f8293,1,1,52.30295789101943,50.3326971434658,52.840392094495456,51.82534904299356,43.11603483512091,45.38268696573236,75.0407328988197,54.51315156655766
m1612,f9140,1,1,46.59849052060191,72.37216045182468,52.06073410766966,57.010461693365414,57.671307569689056,59.84998624010442,54.74470828716804,57.42200069898717
m1620,f5742,1,1,98.27550796270938,53.64120419827739,56.84191240720382,69.58620818939687,66.99838121319898,46.11896894930417,81.82208055979643,64.97981024076653
m3787,f5946,1,1,52.58851666763587,54.17011793601976,65.66688599843016,57.47517353402859,74.04363781935972,45.39981779384042,50.58483387487527,56.67609649602514
m1622,f566,1,1,59.214718677839045,72.17578886346296,51.030667738299854,60.807058426533956,59.66100116245878,60.834995033730394,70.02330047665465,63.506432224281276
m1624,f8270,1,1,32.766946750089076,82.97101321929085,52.52980675259198,56.089255573990634,70.8770435630797,60.21916029536331,45.28057685094975,58.79226023646425
m1628,f9160,1,1,61.094693684166394,47.798811717994596,58.78346823571671,55.892324545959234,61.47241252890442,53.88993138511311,54.89686870793683,56.75307087398479
m1634,f4511,1,1,56.94961334312497,58.349596738725005,49.71558165066608,55.004930577505355,64.40129492881152,38.313485941695916,46.34248876299814,49.68575654450186
m1637,f6662,1,1,55.305554457509245,49.148670623282904,59.82951620037278,54.761247093721636,78.94770811267279,54.3761117721611,49.044734537151896,60.789518140661926
m1638,f8207,1,1,56.30654663769112,49.65831301425483,68.00872678553765,57.9911954791612,49.81729883183867,64.06265597797682,49.33979334664197,54.40658271881915
m1659,f4494,1,1,45.31077119351757,55.53294170190331,46.91942082868182,49.254377908034236,38.65212131177974,67.52363444368204,47.82258272276735,51.33277949274304
m1680,f8975,1,1,54.8644840475846,34.424002448479214,51.15726007260203,46.81524885622195,41.524225694302686,60.41913422547088,52.42837634731265,51.45724542236207
m1687,f9983,1,1,74.01830340591148,40.531849974812275,52.63679906346917,55.728984148064306,56.12815674420422,56.81717179824462,47.481931389603766,53.475753310684205
m9824,f9736,1,1,63.230130587788445,74.13094344079948,59.461574056218154,65.60754936160203,58.13818654067008,55.55491617376904,69.42204096400975,61.038381226149625
m1695,f7742,1,1,75.12601069128684,35.42528497626225,49.4035001758579,53.318265281135666,68.6159989297932,61.121901514933775,48.89429624787926,59.54406556420207
m1706,f4012,1,1,40.49538082176218,50.50536567046128,101.48235224364525,64.16103291195624,69.76387314175521,63.15168471227788,54.7412914639587,62.552283105997255
m1709,f628,1,1,39.773834398493975,53.78708044256067,71.41352424137972,54.99147969414478,69.50069327128985,20.69132126744757,55.02926932075506,48.40709461983082
m1735,f5052,1,1,48.78959167259972,83.10923386595847,65.07526417621234,65.65802990492351,75.03005133435279,55.684327788360534,49.03517929224755,59.91651947165362
m1746,f1908,1,1,53.04804026931921,77.50549418176202,56.219448858893585,62.25766110332494,45.94526344017936,39.453660826103615,83.04775199156629,56.14889208594976
m1748,f4020,1,1,64.68781081283366,53.22053265557643,71.11616269616965,63.00816872152658,57.24300382822244,63.347295843345115,62.57461807853758,61.054972583368375
m1757,f3554,1,1,68.07728832184286,51.92387666853914,49.75131854215422,56.58416117751207,58.313671899068595,56.84504821990691,52.926393000987844,56.02837103998778
m9042,f4375,1,1,52.76462201272539,76.03933643135177,45.770318875437994,58.191425773171716,40.2147747926476,61.15831193720295,66.00357461484288,55.79222044823115
m8230,f288,1,1,36.73706375375349,81.74443912045791,48.60175656738875,55.694419813866716,59.409939788796756,66.03342038296881,50.0194051008111,58.48758842419222
m1763,f3912,1,1,65.85050066554786,59.73249928866153,52.85102790438637,59.478009286198585,80.90415961044205,48.16590770207439,46.757081429865764,58.60904958079407
m1787,f8264,1,1,45.48052205845356,68.912417429403,74.98631771286776,63.12641906690811,76.37931769827827,48.67515160276147,50.89072092344469,58.648396741494814
m1799,f691,1,1,53.74946463993747,50.7176949699836,62.68252983403339,55.71656314798482,61.921313735135165,41.304283530050164,80.28211937213712,61.169238879107475
m1805,f9583,1,1,46.05992481136836,89.4715532225108,45.26166934808785,60.26438246065567,59.124574741615035,52.29559657977016,74.33618706134531,61.918786127576844
m1815,f9235,1,1,37.22031714221884,67.8950552282447,51.47417804356843,52.19651680467732,60.12564256996241,63.26772166881883,48.65536913256557,57.34957779044894
m1822,f8173,1,1,51.48359601164443,59.899125385275795,53.875525161420455,55.086082186113565,71.40614883936775,40.87923842328272,51.918517579706275,54.73463494745224
m1826,f7091,1,1,61.64005742086892,51.08971768718888,64.21466142074927,58.981478842935694,63.03572266833458,46.391947446909434,75.58884197481888,61.67217069668763
m1843,f7175,1,1,42.71277851764738,77.6060667677916,62.529341241455256,60.949395508964756,64.33971724504902,77.11591639891591,56.26238238176428,65.90600534190975
m1844,f6967,1,1,57.7933395016915,65.40847391705861,45.592112897641464,56.26464210546386,29.62211469710487,71.42686973940746,52.001802867000706,51.01692910117101
m1845,f86,1,1,81.75489190303358,64.34571658312214,48.078340839745195,64.72631644196697,52.77823971377465,85.37012029320351,49.015087747243186,62.387815918073784
m1851,f5321,1,1,46.90253272391705,59.224116693926945,47.78094433482597,51.30253125088999,49.68781074256425,54.42391623243899,55.290896165580904,53.13420771352804
m1853,f4537,1,1,67.89760768328004,77.7192999756882,47.73774819770422,64.45155195222416,52.31383754418736,75.74791504414287,47.90735317859062,58.65636858897361
m1856,f2964,1,1,75.22745325164787,63.9530917508706,52.18757956172489,63.78937485474779,65.47354842579821,68.09885084475917,45.225873926910104,59.59942439915583
m1872,f2169,1,1,57.96393213638633,84.07654364407388,59.46085033374396,67.16710870473473,77.49299183759095,66.11165592612672,68.19436723097735,70.59967166489834
m1873,f1931,1,1,60.93740877902438,73.95326738567354,71.63543600242535,68.8420373890411,62.924319962986246,70.63655957823626,75.49820718246544,69.6863622412293
m1879,f5024,1,1,31.10070947374971,66.6647452195328,58.97610678734563,52.247187160209386,68.03753290582273,33.946249730756875,48.4855908039406,50.156457813506734
m1892,f8903,1,1,47.21788995688959,72.52917662527362,56.911497450045985,58.8861880107364,50.603640867739514,62.51746089091158,45.03519628283987,52.718766013830326
m1897,f8990,1,1,41.29771739588653,59.98395879642927,48.17010885733387,49.817261683216564,51.0296950485011,61.08862882227021,50.49776421046704,54.20536269374611
m1898,f2491,1,1,51.227826032815784,49.1020840730034,52.44014057474361,50.92335022685427,64.37168104693419,52.907774389357655,45.15575925600579,54.145071564099204
m1910,f2904,1,1,47.33231718668261,42.581860000985685,48.33859308595247,46.08425675787359,56.73238660089683,23.696869652447447,57.38290034565421,45.93738553299949
m1914,f5258,1,1,60.2521142992669,44.1760286652189,57.07720816616529,53.83511704355036,45.86796550442305,37.0706642150589,78.35134201952579,53.76332391300258
m1918,f7610,1,1,45.27928176607696,49.29522855939025,70.29899897940268,54.95783643495664,47.03709881999091,54.27947824234859,50.04076651734887,50.452447859896125
m1920,f7557,1,1,59.27885565594082,53.451344167218785,48.6511653343242,53.79378838582793,47.1873938124651,40.44360593642024,69.84387253420897,52.491624094364774
m1922,f2961,1,1,53.253860874637496,70.05029208412428,68.1217913885942,63.80864811578533,59.69989109169912,65.0690957557767,69.82240677659811,64.86379787469131
m1925,f1997,1,1,64.88767054639122,44.13695702830769,51.088903717811874,53.3711770975036,41.31222466164719,56.7041497707919,71.21496587904876,56.41044677049595
m1939,f6288,1,1,73.41609130457803,65.88253168590809,59.874128255197704,66.39091708189461,61.557050999172866,64.19042417628712,57.66302636195445,61.13683384580481
m1945,f8447,1,1,57.535201603804545,59.8404380735181,48.68634332038349,55.35399433256871,97.17541176040805,38.47486389353219,45.302449046151224,60.317574900030486
m1950,f9411,1,1,75.79977671779706,50.415916587890706,62.58665580692498,62.93411637087092,63.11233537659188,72.93549215232747,53.025735570855545,63.0245210332583
m1956,f6470,1,1,48.85389875643368,66.76866434941667,53.377877933000505,56.333480346283615,18.733358784317794,77.8447376977627,52.766935778055526,49.78167742004535
m1974,f7105,1,1,75.497329740038,58.665515347990464,62.25108113662641,65.47130874155162,58.88577439230186,76.35801974581635,70.88884693829256,68.71088035880359
m1997,f1081,1,1,61.56650569592698,47.25163939833277,52.92999952650453,53.916048206921424,51.120734922648346,73.30165966624651,54.94163656154964,59.7880103834815
m2013,f165,1,1,54.262216789697945,73.79882601183637,54.41840186527294,60.82648155560241,64.27428743757274,55.77372389520856,68.05107038593106,62.69969390623745
m2024,f395,1,1,49.594685330544074,69.98482229955076,55.86680866895391,58.482105433016244,56.722151427023064,37.26028700251622,74.2297517201288,56.07073004988936
m2031,f2835,1,1,42.64534563203101,99.09412625232571,55.04229821229001,65.5939233655489,69.33387196731135,78.14590332840311,65.51174915681024,70.99717481750824
m2034,f1349,1,1,89.76655300886873,62.46325655112606,57.48476579275193,69.90485845091557,70.71752765494577,55.306331761056384,63.968509101900835,63.330789505967665
m2039,f8490,1,1,56.400407403455084,75.58335283825038,45.987952547255,59.32390426298682,72.13498484537637,36.14250849884799,57.15386785084792,55.14378706502409
m2045,f1705,1,1,69.87159249711766,48.979651430727046,50.894048751106624,56.58176422631711,59.65425065393987,34.50656436815996,90.20395593171092,61.454923651270256
m2054,f2307,1,1,51.25804988947293,50.442700707614414,73.16030208459804,58.2870175605618,71.91534331814802,50.60536872138729,46.97333650221246,56.49801618058259
m2056,f7365,1,1,39.95769975753403,87.48067858496256,46.89773043152174,58.11203625800611,65.33838472451721,49.41701858440863,72.18917071442318,62.314858007783016
m2057,f4703,1,1,64.00009953355011,72.51530266000458,59.29881557857003,65.27140592404157,59.44115258906467,54.00880210715698,72.09973151688926,61.84989540437031
m2060,f8827,1,1,81.6565822203408,73.8726759617865,47.8851810263629,67.80481306949673,75.79750270243365,58.88887926229577,67.03679719132502,67.24105971868481
m2072,f9742,1,1,78.28327283933027,56.21159541349194,53.243381358953826,62.57941653725868,50.68567369566324,64.47884084562507,56.92034229548264,57.361618945590315
m2078,f7788,1,1,55.14981972131839,73.45710764608715,55.02898572370647,61.21197103037067,49.69520860586185,67.44979240695761,71.76792565043364,62.97097555441771
m8996,f8874,1,1,68.30202929942988,68.43999046638238,49.74536121836756,62.16246032805994,48.01857643915232,75.21270547186415,48.17946433167142,57.1369154142293
m2085,f7270,1,1,63.02796922926924,64.97142573721935,59.67628869585684,62.558561220781804,60.45802696823654,53.89293719926874,56.179667400592464,56.843543856032575
m2086,f6323,1,1,79.38091878457232,55.5446072499214,52.06036642619054,62.328630820228085,61.46217245943043,74.10227178108676,56.49371832071269,64.01938752040995
m2089,f3683,1,1,88.23897104700771,45.23192165781763,66.8246282106264,66.76517363848392,72.64514652141928,60.36198397629064,48.68557428973926,60.56423492914973
m2094,f3520,1,1,64.56801009445525,35.8250643901585,87.48231464553982,62.62512971005119,42.925152375664226,78.34693307260983,48.21420181544009,56.49542908790471
